Ergonomis,0.006330106407403946,-0.6025264263153076,-0.28375205397605896,0.010095521807670593,-0.6385906338691711,-0.26329368352890015,0.010772844776511192,-0.6400454640388489,-0.26313042640686035,0.010894844308495522,-0.6406611204147339,-0.26347869634628296,-0.01903308741748333,-0.6323854327201843,-0.26374542713165283,-0.0182514488697052,-0.6329924464225769,-0.2658296823501587,-0.01902955025434494,-0.6337553858757019,-0.26501989364624023,0.050641924142837524,-0.6150436401367188,-0.15662053227424622,-0.0806727409362793,-0.6005885601043701,-0.16609439253807068,0.026595674455165863,-0.5768966674804688,-0.25044137239456177,-0.01271151378750801,-0.5686485767364502,-0.2521837055683136,0.15422111749649048,-0.4463890492916107,-0.08006986975669861,-0.17715030908584595,-0.426700234413147,-0.11685411632061005,0.2862100899219513,-0.2529975473880768,-0.09837809205055237,-0.30781590938568115,-0.22957096993923187,-0.09862460196018219,0.3366113603115082,-0.07865176349878311,-0.23579007387161255,-0.35149434208869934,-0.09352418780326843,-0.18429917097091675,0.34676945209503174,-0.010378114879131317,-0.2622131109237671,-0.3569679260253906,-0.037823352962732315,-0.2038411647081375,0.31468456983566284,-0.024552851915359497,-0.2930232286453247,-0.32075706124305725,-0.05390987917780876,-0.23320305347442627,0.31869450211524963,-0.06603919714689255,-0.24843011796474457,-0.33284687995910645,-0.0827924832701683,-0.20001226663589478,0.14514000713825226,-0.0022420482710003853,0.0094436751678586,-0.1458328515291214,-0.02400217577815056,-0.0038073312025517225,0.15354840457439423,-0.03220539912581444,-0.14273156225681305,-0.029789207503199577,-0.3080044388771057,-0.2049223631620407,0.23899930715560913,0.25533074140548706,-0.022815218195319176,0.013860738836228848,0.029326969757676125,-0.15851029753684998,0.2298000156879425,0.324131041765213,0.020795170217752457,-0.008126865141093731,0.10136780142784119,-0.07879412919282913,0.3716474175453186,-0.07356464862823486,-0.3613072335720062,-0.0020710972603410482,-0.21450330317020416,-0.47709891200065613
Ergonomis,-1.9910079572582617e-05,-0.6249998807907104,-0.20160704851150513,0.0030246125534176826,-0.660940408706665,-0.18095804750919342,0.0033108789939433336,-0.6623395681381226,-0.1809496283531189,0.0035425513051450253,-0.6626766920089722,-0.1811242550611496,-0.02427878975868225,-0.6540217995643616,-0.17813104391098022,-0.023527462035417557,-0.6546051502227783,-0.180009126663208,-0.02429237775504589,-0.6552743315696716,-0.17843952775001526,0.052689846605062485,-0.6250393986701965,-0.08981861919164658,-0.07025378942489624,-0.6107771396636963,-0.08821805566549301,0.022059349343180656,-0.5937435626983643,-0.1748640537261963,-0.013333325274288654,-0.5856951475143433,-0.17362931370735168,0.15572740137577057,-0.4429158568382263,-0.01657659187912941,-0.14301620423793793,-0.43211829662323,-0.061662398278713226,0.23451334238052368,-0.2341848462820053,0.012632729485630989,-0.24107632040977478,-0.23570729792118073,-0.03228176385164261,0.2808590531349182,-0.038704048842191696,-0.058857087045907974,-0.27632808685302734,-0.07871705293655396,-0.08625585585832596,0.2985835373401642,0.03291068598628044,-0.073407843708992,-0.2753230035305023,-0.014839897863566875,-0.10289687663316727,0.2830192744731903,0.0249232966452837,-0.10706206411123276,-0.2486250102519989,-0.02711613103747368,-0.12964501976966858,0.27176061272621155,-0.0261409692466259,-0.07249629497528076,-0.2583664059638977,-0.06958237290382385,-0.10207819193601608,0.13617992401123047,0.009374594315886497,0.014513676054775715,-0.1357513964176178,-0.029586894437670708,-0.008508208207786083,0.09942136704921722,0.06253797560930252,-0.09485528618097305,-0.06749200075864792,-0.19324271380901337,-0.16166603565216064,0.17503784596920013,0.3643876016139984,0.0195026732981205,-0.019256772473454475,0.13100218772888184,-0.1231498271226883,0.16592007875442505,0.4267127215862274,0.04997161030769348,-0.04094202443957329,0.191811665892601,-0.06036226451396942,0.28992217779159546,0.11991208046674728,-0.3021584749221802,-0.023889955133199692,-0.06884302198886871,-0.43273377418518066
Ergonomis,0.00672756927087903,-0.6187890768051147,-0.26286059617996216,0.012997147627174854,-0.6554927825927734,-0.24572345614433289,0.013497859239578247,-0.657512366771698,-0.24525907635688782,0.014028016477823257,-0.6583612561225891,-0.24476024508476257,-0.014761603437364101,-0.6498507857322693,-0.24335427582263947,-0.014181633479893208,-0.650572657585144,-0.24609139561653137,-0.015225734561681747,-0.6512225866317749,-0.24493816494941711,0.0659913644194603,-0.6303053498268127,-0.14600807428359985,-0.05831284821033478,-0.619135320186615,-0.14183984696865082,0.029654815793037415,-0.5919327139854431,-0.23103360831737518,-0.007834372110664845,-0.583709180355072,-0.2304920107126236,0.1596873253583908,-0.45149898529052734,-0.07067038118839264,-0.14872156083583832,-0.45298197865486145,-0.10847634822130203,0.2355707287788391,-0.240029975771904,-0.07085300236940384,-0.2572038173675537,-0.23601007461547852,-0.1049838438630104,0.2420942336320877,-0.05356061831116676,-0.18311089277267456,-0.22495399415493011,-0.09613297134637833,-0.18235215544700623,0.25058960914611816,0.012598872184753418,-0.20954544842243195,-0.21407799422740936,-0.041568219661712646,-0.20014585554599762,0.2205425351858139,-0.01046890951693058,-0.24380099773406982,-0.17565611004829407,-0.059761837124824524,-0.22624245285987854,0.22316589951515198,-0.05085192620754242,-0.19928494095802307,-0.20302073657512665,-0.08920330554246902,-0.19648852944374084,0.12850794196128845,0.01065001729875803,0.0005670576356351376,-0.12904423475265503,-0.026253845542669296,0.0024382092524319887,0.09183073788881302,0.0839737132191658,-0.0785575658082962,-0.05031324177980423,-0.19954578578472137,-0.1873466968536377,0.15347164869308472,0.42257246375083923,0.008834843523800373,-0.003459291299805045,0.15956123173236847,-0.1788334995508194,0.15073607861995697,0.479020893573761,0.03594844788312912,-0.024051668122410774,0.21932311356067657,-0.12144267559051514,0.2792843282222748,0.2483856976032257,-0.26617559790611267,0.0004458813345991075,-0.008220795542001724,-0.45163094997406006
Ergonomis,-0.012330569326877594,-0.6240028142929077,-0.21522736549377441,-0.0031536489259451628,-0.6608256101608276,-0.19655482470989227,-0.002871409058570862,-0.6608826518058777,-0.19584180414676666,-0.002982131205499172,-0.6611161231994629,-0.19636772572994232,-0.03682752326130867,-0.6584213376045227,-0.19701889157295227,-0.036369383335113525,-0.6586979627609253,-0.1979735940694809,-0.03680789843201637,-0.6599385738372803,-0.19825157523155212,0.052434053272008896,-0.6373203992843628,-0.08657017350196838,-0.10018164664506912,-0.6352591514587402,-0.0932498574256897,0.012064382433891296,-0.5945112705230713,-0.1767914742231369,-0.032202377915382385,-0.591467559337616,-0.17677156627178192,0.16083736717700958,-0.4519326090812683,-0.008245991542935371,-0.17242996394634247,-0.45816612243652344,-0.03616621345281601,0.2039341777563095,-0.23548524081707,-0.02623930014669895,-0.25537553429603577,-0.24253299832344055,-0.06486672908067703,0.17490266263484955,-0.0589170977473259,-0.1984434425830841,-0.2152041345834732,-0.10021816939115524,-0.22172169387340546,0.1600116491317749,0.017018895596265793,-0.23502890765666962,-0.2010422796010971,-0.041058097034692764,-0.25482305884361267,0.1309303641319275,0.0016108488198369741,-0.26100561022758484,-0.17501096427440643,-0.05944511294364929,-0.27241501212120056,0.15570004284381866,-0.04916993901133537,-0.2090352177619934,-0.19694842398166656,-0.09228387475013733,-0.2347903549671173,0.1219220981001854,0.007326931226998568,0.010670734569430351,-0.12269450724124908,-0.017621422186493874,-0.008011553436517715,0.10398515313863754,0.1797795295715332,-0.1167154312133789,-0.13527244329452515,0.04341890662908554,-0.19694474339485168,0.14938248693943024,0.46845221519470215,-0.03636655956506729,-0.07135634124279022,0.36961331963539124,-0.13072200119495392,0.14518043398857117,0.5131222605705261,-0.01702786050736904,-0.074175164103508,0.41482147574424744,-0.10166765004396439,0.15955130755901337,0.4393526613712311,-0.2145918905735016,-0.05811100825667381,0.33006811141967773,-0.30042579770088196
Ergonomis,0.021182561293244362,-0.6002923846244812,-0.17447638511657715,0.015538129955530167,-0.6372110247612,-0.15618187189102173,0.015653669834136963,-0.6373916268348694,-0.15584152936935425,0.015588912181556225,-0.6378144025802612,-0.15632185339927673,-0.007188478484749794,-0.6333255171775818,-0.1709377020597458,-0.006675386801362038,-0.6341524720191956,-0.17224444448947906,-0.007408653385937214,-0.6350440382957458,-0.17232337594032288,0.0022442142944782972,-0.6223353147506714,-0.0480743944644928,-0.10115242004394531,-0.6112619042396545,-0.1272389441728592,0.019335605204105377,-0.5752519965171814,-0.1359400600194931,-0.009769654832780361,-0.5702115297317505,-0.1576811671257019,0.08607270568609238,-0.45523208379745483,0.06626853346824646,-0.18803909420967102,-0.4296812415122986,-0.10130144655704498,0.150676429271698,-0.24350164830684662,0.07885552197694778,-0.22053492069244385,-0.19609937071800232,-0.1346803605556488,0.171020969748497,-0.10372869670391083,-0.07890043407678604,-0.052639205008745193,-0.10025347024202347,-0.22499684989452362,0.18325553834438324,-0.04130206257104874,-0.11943624913692474,0.0019533545710146427,-0.04851052537560463,-0.2620028853416443,0.16322433948516846,-0.04547213390469551,-0.15277370810508728,0.03202735632658005,-0.07983213663101196,-0.2725459933280945,0.16433990001678467,-0.09160138666629791,-0.09524047374725342,-0.025807388126850128,-0.10073711723089218,-0.23079995810985565,0.10951017588376999,-0.006838437169790268,0.05736600607633591,-0.11099274456501007,-0.0031081365887075663,-0.05404933542013168,0.0752018615603447,0.21745486557483673,-0.05687868595123291,-0.0559525340795517,0.10169802606105804,-0.1748364120721817,0.12217767536640167,0.5053959488868713,-0.008133523166179657,-0.05318375304341316,0.4249226450920105,-0.17358610033988953,0.12228178232908249,0.5576878786087036,0.006176758091896772,-0.061637554317712784,0.4844140112400055,-0.15353330969810486,0.16538852453231812,0.44823893904685974,-0.2035992592573166,-0.04285304248332977,0.3522528409957886,-0.38780632615089417
Ergonomis,-0.06032766401767731,-0.6287033557891846,-0.16802586615085602,-0.04809568449854851,-0.6663894057273865,-0.16641318798065186,-0.048158131539821625,-0.6674003601074219,-0.16577138006687164,-0.047865718603134155,-0.6672788858413696,-0.1660970002412796,-0.07157745212316513,-0.6631888747215271,-0.149748757481575,-0.07136277854442596,-0.6633323431015015,-0.15165898203849792,-0.07194558531045914,-0.6645002365112305,-0.15057457983493805,0.04614800214767456,-0.6476367115974426,-0.11812115460634232,-0.057620055973529816,-0.6465718746185303,-0.04319391027092934,-0.022095942869782448,-0.6025472283363342,-0.15043458342552185,-0.05321415886282921,-0.5984753966331482,-0.1286294162273407,0.17605730891227722,-0.45725762844085693,-0.09288759529590607,-0.1404506415128708,-0.4868505001068115,0.027421478182077408,0.21880438923835754,-0.20183433592319489,-0.19556228816509247,-0.22357508540153503,-0.2612318694591522,-0.04280317947268486,0.020965194329619408,-0.08529877662658691,-0.3029055893421173,-0.2761947214603424,-0.14459636807441711,-0.2218908965587616,-0.030435927212238312,-0.021643193438649178,-0.3301439881324768,-0.280897855758667,-0.09182708710432053,-0.2553829252719879,-0.0772152915596962,-0.06658697873353958,-0.3273317515850067,-0.26828858256340027,-0.11039223521947861,-0.2752070426940918,-0.011873907409608364,-0.09399784356355667,-0.29859036207199097,-0.2662654519081116,-0.13920342922210693,-0.23890933394432068,0.10855988413095474,0.01587110012769699,-0.03326565772294998,-0.10882110148668289,-0.021823683753609657,0.0346970409154892,0.055033523589372635,0.26417797803878784,-0.047385867685079575,-0.12385328114032745,0.15047809481620789,-0.0647217184305191,0.09169381856918335,0.5769656896591187,0.05247240886092186,-0.09784101694822311,0.4300785958766937,-0.08648382872343063,0.09503985941410065,0.6161313056945801,0.062255121767520905,-0.10795769095420837,0.4640916883945465,-0.06849265843629837,0.10531696677207947,0.6152102947235107,-0.11084006726741791,-0.08444639295339584,0.4236067235469818,-0.25342148542404175
Ergonomis,-0.04495171830058098,-0.5961623787879944,-0.20526835322380066,-0.04136737436056137,-0.6344802975654602,-0.18655738234519958,-0.041119154542684555,-0.6374121904373169,-0.184696227312088,-0.04087639972567558,-0.6374601721763611,-0.18415246903896332,-0.0734020471572876,-0.628506600856781,-0.1862797737121582,-0.07400637120008469,-0.628933310508728,-0.1889718770980835,-0.07436444610357285,-0.6309657096862793,-0.18845851719379425,0.028499679639935493,-0.6130848526954651,-0.06495078653097153,-0.1194504126906395,-0.6017719507217407,-0.059858787804841995,-0.014553011395037174,-0.5685055255889893,-0.16853459179401398,-0.059749264270067215,-0.5602105259895325,-0.16936324536800385,0.13354596495628357,-0.43599751591682434,-0.04113493859767914,-0.1962120085954666,-0.41369637846946716,-0.03674975410103798,0.20026616752147675,-0.21250465512275696,-0.08440746366977692,-0.282013475894928,-0.18083281815052032,-0.18166038393974304,0.19882911443710327,-0.06398755311965942,-0.213881254196167,-0.23381884396076202,-0.29674237966537476,-0.44806644320487976,0.18572339415550232,-0.018605418503284454,-0.2527194619178772,-0.2077752947807312,-0.33390048146247864,-0.47092774510383606,0.15921998023986816,-0.06513281911611557,-0.25688454508781433,-0.20974427461624146,-0.38357847929000854,-0.48413199186325073,0.176185742020607,-0.07122068852186203,-0.22442327439785004,-0.23004181683063507,-0.31962963938713074,-0.45962634682655334,0.1190607100725174,0.007390513084828854,0.0036368905566632748,-0.12048983573913574,-0.016754474490880966,-0.005303150042891502,0.10923817753791809,0.12116075307130814,-0.039613764733076096,-0.1385907083749771,-0.09597855806350708,-0.26166313886642456,0.18226265907287598,0.41596749424934387,0.10547425597906113,-0.06116548553109169,0.2063533067703247,-0.2890917956829071,0.18620619177818298,0.4553147256374359,0.13882441818714142,-0.0689878985285759,0.25960132479667664,-0.23672309517860413,0.2698931097984314,0.3926219046115875,-0.08873460441827774,-0.006073482800275087,0.12749457359313965,-0.5626367330551147
Ergonomis,0.13134236633777618,-0.6152036190032959,-0.17847222089767456,0.12002920359373093,-0.6558065414428711,-0.1566232442855835,0.12042271345853806,-0.6560442447662354,-0.15532678365707397,0.11981945484876633,-0.6570356488227844,-0.15633709728717804,0.10249591618776321,-0.6488960981369019,-0.16923268139362335,0.10317058861255646,-0.6490496397018433,-0.1710391789674759,0.1022406667470932,-0.6500418186187744,-0.17177844047546387,0.09638013690710068,-0.6397200226783752,-0.04588674381375313,0.009873338975012302,-0.6159452199935913,-0.13341574370861053,0.12216565757989883,-0.5904454588890076,-0.14241571724414825,0.09961068630218506,-0.5803881883621216,-0.16286668181419373,0.1767074316740036,-0.44362032413482666,0.03397105261683464,-0.1211525946855545,-0.4290415942668915,-0.09512712061405182,0.27626827359199524,-0.3047294020652771,-0.06878095865249634,-0.176169291138649,-0.22186845541000366,-0.16130532324314117,0.2944376468658447,-0.45325279235839844,-0.3267722427845001,-0.11854708194732666,-0.09843523800373077,-0.26380619406700134,0.28765177726745605,-0.46482759714126587,-0.39066261053085327,-0.0875324010848999,-0.029591117054224014,-0.27176910638809204,0.2760854661464691,-0.5021877884864807,-0.3890390694141388,-0.06624546647071838,-0.057779230177402496,-0.28942087292671204,0.28988808393478394,-0.4686955213546753,-0.33643782138824463,-0.0989750474691391,-0.0906362384557724,-0.27448856830596924,0.12015726417303085,0.0009900589939206839,0.04467792436480522,-0.12159296870231628,-0.01906847208738327,-0.04253512620925903,0.10466188937425613,0.09495870769023895,-0.056312445551157,-0.04467125982046127,-0.10759863257408142,-0.22670018672943115,0.08692732453346252,0.3616878390312195,0.0712752491235733,-0.08212511986494064,0.18163184821605682,-0.1864425092935562,0.07477939873933792,0.4247691333293915,0.11297022551298141,-0.10246515274047852,0.2483372837305069,-0.13408434391021729,0.17548704147338867,0.22583764791488647,-0.1653089076280594,-0.03885277360677719,0.025998372584581375,-0.4534412622451782
Ergonomis,0.01349103357642889,-0.6147803068161011,-0.293815553188324,0.02002597600221634,-0.6534191966056824,-0.2713567912578583,0.020770737901329994,-0.6548792719841003,-0.27063971757888794,0.020912155508995056,-0.6555873155593872,-0.2708543837070465,-0.010755607858300209,-0.6484578847885132,-0.2738664448261261,-0.01008686888962984,-0.6488708853721619,-0.2759038805961609,-0.010752121917903423,-0.6496848464012146,-0.27578985691070557,0.06295331567525864,-0.633371114730835,-0.1520557850599289,-0.07924450188875198,-0.6242419481277466,-0.16972589492797852,0.032226067036390305,-0.5897455811500549,-0.2569211721420288,-0.009895933791995049,-0.582313060760498,-0.26168596744537354,0.1549471765756607,-0.45736873149871826,-0.06699495762586594,-0.16937704384326935,-0.4415650963783264,-0.13038700819015503,0.27125394344329834,-0.26549720764160156,-0.05993326008319855,-0.29530251026153564,-0.23591963946819305,-0.12330768257379532,0.3631020784378052,-0.09718475490808487,-0.19404664635658264,-0.3192407786846161,-0.07721072435379028,-0.21914175152778625,0.3863303065299988,-0.032413050532341,-0.22565297782421112,-0.3227503001689911,-0.017544670030474663,-0.2352040857076645,0.3671371042728424,-0.047058045864105225,-0.25900760293006897,-0.2849922776222229,-0.032035596668720245,-0.26623308658599854,0.3518969714641571,-0.08627248555421829,-0.21223174035549164,-0.3009365499019623,-0.06500741839408875,-0.23674729466438293,0.13947352766990662,-0.00026781929773278534,0.01347469910979271,-0.14003698527812958,-0.021447381004691124,-0.009226254187524319,0.11945221573114395,0.02062092162668705,-0.11432720720767975,-0.05484388768672943,-0.2532004415988922,-0.20128974318504333,0.18753273785114288,0.3097069263458252,-0.0022417667787522078,-0.023058375343680382,0.10495301336050034,-0.15203337371349335,0.17792107164859772,0.37208977341651917,0.03726758062839508,-0.04345698654651642,0.17410774528980255,-0.08176763355731964,0.308508962392807,0.04881506785750389,-0.31529906392097473,-0.028444111347198486,-0.11273634433746338,-0.45355352759361267
Ergonomis,0.01681327447295189,-0.602000892162323,-0.3122488260269165,0.023523060604929924,-0.6392918229103088,-0.2932186722755432,0.0241758581250906,-0.6411718130111694,-0.2926914691925049,0.024246184155344963,-0.6418576836585999,-0.29256975650787354,-0.003393081482499838,-0.6346661448478699,-0.29160553216934204,-0.0029703143518418074,-0.6349636316299438,-0.29404816031455994,-0.003846603911370039,-0.6355751752853394,-0.2930320203304291,0.07226768136024475,-0.6132689118385315,-0.1946946084499359,-0.05674004554748535,-0.604909360408783,-0.19565582275390625,0.03703145682811737,-0.574713408946991,-0.28189414739608765,-0.0012288533616811037,-0.5671738982200623,-0.2814694046974182,0.16355645656585693,-0.4347051680088043,-0.11761777848005295,-0.16429875791072845,-0.42450588941574097,-0.14999547600746155,0.26632049679756165,-0.25295090675354004,-0.10569703578948975,-0.29526960849761963,-0.22476710379123688,-0.1346808224916458,0.3248426914215088,-0.08979704976081848,-0.21091242134571075,-0.3425515592098236,-0.08708386868238449,-0.20491833984851837,0.34816426038742065,-0.02501343935728073,-0.2341022789478302,-0.3463720381259918,-0.02606986090540886,-0.2203344851732254,0.32290926575660706,-0.03897163271903992,-0.26911747455596924,-0.3136054575443268,-0.04249971732497215,-0.25409868359565735,0.3097906708717346,-0.0814322754740715,-0.22581937909126282,-0.3232923448085785,-0.07576039433479309,-0.223882794380188,0.13895118236541748,0.000758939073421061,0.0045117828994989395,-0.13946227729320526,-0.0231525506824255,-0.00027495864196680486,0.1238885298371315,0.02680402249097824,-0.05754534900188446,-0.05153559148311615,-0.2632102072238922,-0.16824476420879364,0.183918297290802,0.32933536171913147,0.1371728628873825,-0.012038304470479488,0.058745287358760834,-0.0962577760219574,0.17619243264198303,0.3949132263660431,0.18624117970466614,-0.031040431931614876,0.12555673718452454,-0.021081792190670967,0.3154895305633545,0.07092444598674774,-0.16900275647640228,-0.00679999403655529,-0.1545594036579132,-0.39919450879096985
